"*","STITCH","40.5223269121","3.78784034904"
"*","STITCH","39.9706665301","1.82399315451"
"*","STITCH","40.8797558844","3.60544103358"
"*","STITCH","40.3280955024","1.64159383906"
"*","STITCH","41.2371848567","3.42304171813"
"*","STITCH","40.6855244747","1.45919452361"
"*","STITCH","41.594613829","3.24064240268"
"*","STITCH","41.042953447","1.27679520816"
"*","STITCH","41.9520428013","3.05824308723"
"*","STITCH","41.4003824193","1.09439589271"
"*","STITCH","42.3094717736","2.87584377178"
"*","STITCH","41.7578113916","0.911996577256"
"*","STITCH","42.6669007459","2.69344445633"
"*","STITCH","42.1152403639","0.729597261805"
"*","STITCH","43.0243297183","2.51104514088"
"*","STITCH","42.4726693362","0.547197946354"
"*","STITCH","43.3817586906","2.32864582543"
"*","STITCH","42.8300983085","0.364798630903"
"*","STITCH","43.7391876629","2.14624650997"
"*","STITCH","43.1875272809","0.182399315451"
"*","STITCH","44.0966166352","1.96384719452"
"*","STITCH","43.5449562532","0.0"
"*","STITCH","44.4540456075","1.78144787907"
"*","STITCH","45.2435989083","0.245919958833"
"*","STITCH","43.470260897","1.17072928934"
"*","STITCH","45.4298020287","0.602967687925"
"*","STITCH","43.6564640174","1.52777701843"
"*","STITCH","45.6160051492","0.960015417018"
"*","STITCH","43.8426671379","1.88482474752"
"*","STITCH","45.8022082696","1.31706314611"
"*","STITCH","44.0288702583","2.24187247661"
"*","STITCH","45.98841139","1.6741108752"
"*","STITCH","44.2150733788","2.59892020571"
"*","STITCH","46.1746145105","2.0311586043"
"*","STITCH","44.4012764992","2.9559679348"
"*","STITCH","46.3608176309","2.38820633339"
"*","STITCH","44.5874796197","3.31301566389"
"*","STITCH","46.5470207514","2.74525406248"
"*","STITCH","44.7736827401","3.67006339298"
"*","STITCH","46.7332238718","3.10230179157"
"*","STITCH","44.9598858605","4.02711112208"
"*","STITCH","46.9194269923","3.45934952067"
"*","STITCH","45.146088981","4.38415885117"
"*","STITCH","47.1056301127","3.81639724976"
"*","STITCH","45.3322921014","4.74120658026"
"*","STITCH","47.2918332332","4.17344497885"
"*","STITCH","45.5184952219","5.09825430935"
"*","STITCH","47.4780363536","4.53049270794"
"*","STITCH","45.7046983423","5.45530203845"
"*","STITCH","47.664239474","4.88754043704"
"*","STITCH","45.8909014628","5.81234976754"
"*","STITCH","47.8504425945","5.24458816613"
"*","STITCH","46.0771045832","6.16939749663"
"*","STITCH","48.0366457149","5.60163589522"
"*","STITCH","46.2633077037","6.52644522572"
"*","STITCH","48.2228488354","5.95868362431"
"*","STITCH","46.4495108241","6.88349295482"
"*","STITCH","48.4090519558","6.31573135341"
"*","STITCH","46.6357139445","7.24054068391"
"*","STITCH","48.5952550763","6.6727790825"
"*","STITCH","46.821917065","7.597588413"
"*","STITCH","48.7814581967","7.02982681159"
"*","STITCH","47.0081201854","7.95463614209"
"*","STITCH","48.9676613171","7.38687454068"
"*","STITCH","47.1943233059","8.31168387119"
"*","STITCH","49.1538644376","7.74392226978"
"*","STITCH","47.3805264263","8.66873160028"
"*","STITCH","49.340067558","8.10096999887"
"*","STITCH","47.5667295468","9.02577932937"
"*","STITCH","49.5262706785","8.45801772796"
"*","STITCH","47.7529326672","9.38282705846"
"*","STITCH","49.7124737989","8.81506545705"
"*","STITCH","47.9391357877","9.73987478756"
"*","STITCH","49.8986769194","9.17211318615"
"*","STITCH","48.1253389081","10.0969225166"
"*","STITCH","50.0848800398","9.52916091524"
"*","STITCH","48.3115420285","10.4539702457"
"*","STITCH","50.2710831603","9.88620864433"
"*","STITCH","48.497745149","10.8110179748"
"*","STITCH","50.4572862807","10.2432563734"
"*","STITCH","48.6839482694","11.1680657039"
"*","STITCH","50.6434894011","10.6003041025"
"*","STITCH","48.8701513899","11.525113433"
"*","STITCH","50.8296925216","10.9573518316"
"*","STITCH","49.0563545103","11.8821611621"
"*","STITCH","51.015895642","11.3143995607"
"*","STITCH","49.2425576308","12.2392088912"
"*","STITCH","51.2020987625","11.6714472898"
"*","STITCH","49.4287607512","12.5962566203"
"*","STITCH","51.3883018829","12.0284950189"
"*","STITCH","49.6149638716","12.9533043494"
"*","STITCH","51.5745050034","12.385542748"
"*","STITCH","49.8011669921","13.3103520785"
"*","STITCH","51.7607081238","12.7425904771"
"*","STITCH","49.9873701125","13.6673998076"
"*","STITCH","51.9469112442","13.0996382062"
"*","STITCH","50.173573233","14.0244475367"
"*","STITCH","52.1331143647","13.4566859353"
"*","STITCH","50.3597763534","14.3814952658"
"*","STITCH","52.3193174851","13.8137336643"
"*","STITCH","50.5459794739","14.7385429949"
"*","STITCH","52.5055206056","14.1707813934"
"*","STITCH","50.7321825943","15.0955907239"
"*","STITCH","52.691723726","14.5278291225"
"*","STITCH","50.9183857148","15.452638453"
"*","STITCH","52.8779268465","14.8848768516"
"*","STITCH","51.1045888352","15.8096861821"
"*","STITCH","53.0641299669","15.2419245807"
"*","STITCH","51.2907919556","16.1667339112"
"*","STITCH","53.2503330874","15.5989723098"
"*","STITCH","51.4769950761","16.5237816403"
"*","STITCH","53.4365362078","15.9560200389"
"*","STITCH","51.6631981965","16.8808293694"
"*","STITCH","53.6227393282","16.313067768"
"*","STITCH","51.849401317","17.2378770985"
"*","STITCH","53.8089424487","16.6701154971"
"*","STITCH","52.0356044374","17.5949248276"
"*","STITCH","53.9951455691","17.0271632262"
"*","STITCH","52.2218075579","17.9519725567"
"*","STITCH","54.1813486896","17.3842109553"
"*","STITCH","52.4080106783","18.3090202858"
"*","STITCH","54.36755181","17.7412586844"
"*","STITCH","52.5942137987","18.6660680149"
"*","STITCH","54.5537549305","18.0983064135"
"*","STITCH","52.7804169192","19.023115744"
"*","STITCH","54.7399580509","18.4553541426"
"*","STITCH","52.9666200396","19.3801634731"
"*","STITCH","54.9261611713","18.8124018716"
"*","STITCH","53.1528231601","19.7372112021"
"*","STITCH","55.1123642918","19.1694496007"
"*","STITCH","53.3390262805","20.0942589312"
"*","STITCH","55.2985674122","19.5264973298"
"*","STITCH","53.525229401","20.4513066603"
"*","STITCH","55.4847705327","19.8835450589"
"*","STITCH","53.7114325214","20.8083543894"
"*","STITCH","55.6709736531","20.240592788"
"*","STITCH","53.8976356419","21.1654021185"
"*","STITCH","55.8571767736","20.5976405171"
"*","STITCH","54.0838387623","21.5224498476"
"*","STITCH","56.043379894","20.9546882462"
"*","STITCH","54.2700418827","21.8794975767"
"*","STITCH","56.2295830145","21.3117359753"
"*","STITCH","54.4562450032","22.2365453058"
"*","STITCH","56.4157861349","21.6687837044"
"*","STITCH","54.6424481236","22.5935930349"
"*","STITCH","56.6019892553","22.0258314335"
"*","STITCH","54.8286512441","22.950640764"
"*","STITCH","56.7881923758","22.3828791626"
"*","STITCH","55.0148543645","23.3076884931"
"*","STITCH","56.9743954962","22.7399268917"
"*","STITCH","55.201057485","23.6647362222"
"*","STITCH","57.1605986167","23.0969746208"
"*","STITCH","55.3872606054","24.0217839513"
"*","STITCH","57.3468017371","23.4540223498"
"*","STITCH","55.5734637258","24.3788316804"
"*","STITCH","57.5330048576","23.8110700789"
"*","STITCH","55.7596668463","24.7358794094"
"*","STITCH","57.719207978","24.168117808"
"*","STITCH","55.9458699667","25.0929271385"
"*","STITCH","57.9054110984","24.5251655371"
"*","STITCH","56.1320730872","25.4499748676"
"*","STITCH","58.0916142189","24.8822132662"
"*","STITCH","56.3182762076","25.8070225967"
"*","STITCH","58.2778173393","25.2392609953"
"*","STITCH","56.5044793281","26.1640703258"
"*","STITCH","58.4640204598","25.5963087244"
"*","STITCH","56.6906824485","26.5211180549"
"*","STITCH","58.6502235802","25.9533564535"
"*","STITCH","56.876885569","26.878165784"
"*","STITCH","58.8364267007","26.3104041826"
"*","STITCH","57.0630886894","27.2352135131"
"*","STITCH","59.0226298211","26.6674519117"
"*","STITCH","57.2492918098","27.5922612422"
"*","STITCH","59.2088329416","27.0244996408"
"*","STITCH","57.4354949303","27.9493089713"
"*","STITCH","59.395036062","27.3815473699"
"*","STITCH","57.6216980507","28.3063567004"
"*","STITCH","59.5812391824","27.738595099"
"*","STITCH","57.8079011712","28.6634044295"
"*","STITCH","59.7674423029","28.0956428281"
"*","STITCH","57.9941042916","29.0204521586"
"*","STITCH","59.9536454233","28.4526905571"
"*","STITCH","58.1803074121","29.3774998876"
"*","STITCH","60.1398485438","28.8097382862"
"*","STITCH","58.3665105325","29.7345476167"
"*","STITCH","60.3260516642","29.1667860153"
"*","STITCH","58.5527136529","30.0915953458"
"*","STITCH","60.5122547847","29.5238337444"
"*","STITCH","58.7389167734","30.4486430749"
"*","STITCH","60.6984579051","29.8808814735"
"*","STITCH","58.9251198938","30.805690804"
"*","STITCH","60.8846610255","30.2379292026"
"*","STITCH","59.1113230143","31.1627385331"
"*","STITCH","61.070864146","30.5949769317"
"*","STITCH","59.2975261347","31.5197862622"
"*","STITCH","61.2570672664","30.9520246608"
"*","STITCH","59.4837292552","31.8768339913"
"*","STITCH","61.4432703869","31.3090723899"
"*","STITCH","59.6699323756","32.2338817204"
"*","STITCH","61.6294735073","31.666120119"
"*","STITCH","59.8561354961","32.5909294495"
"*","STITCH","61.8156766278","32.0231678481"
"*","STITCH","60.0423386165","32.9479771786"
"*","STITCH","62.0018797482","32.3802155772"
"*","STITCH","60.2285417369","33.3050249077"
"*","STITCH","62.1880828687","32.7372633063"
"*","STITCH","60.4147448574","33.6620726368"
"*","STITCH","62.3742859891","33.0943110353"
"*","STITCH","60.6009479778","34.0191203658"
"*","STITCH","62.5604891095","33.4513587644"
"*","STITCH","60.7871510983","34.3761680949"
"*","STITCH","62.74669223","33.8084064935"
"*","STITCH","60.9733542187","34.733215824"
"*","STITCH","62.9328953504","34.1654542226"
"*","STITCH","61.1595573392","35.0902635531"
"*","STITCH","63.1190984709","34.5225019517"
"*","STITCH","61.3457604596","35.4473112822"
"*","STITCH","63.3053015913","34.8795496808"
"*","STITCH","61.53196358","35.8043590113"
"*","JUMP","52.3551389023","31.3713609705"
"*","STITCH","52.4551389023","31.4713609705"
"*","STITCH","52.7441102789","30.4501111303"
"*","STITCH","51.9661675256","32.2926108108"
"*","STITCH","53.1237286791","30.6103941342"
"*","STITCH","52.3457859257","32.4528938146"
"*","STITCH","53.5033470792","30.770677138"
"*","STITCH","52.7254043259","32.6131768185"
"*","STITCH","53.8829654794","30.9309601419"
"*","STITCH","53.105022726","32.7734598224"
"*","STITCH","54.2625838795","31.0912431458"
"*","STITCH","53.4846411262","32.9337428263"
"*","STITCH","54.6422022797","31.2515261497"
"*","STITCH","53.8642595263","33.0940258301"
"*","STITCH","55.0218206798","31.4118091535"
"*","STITCH","54.2438779265","33.254308834"
"*","STITCH","55.4014390799","31.5720921574"
"*","STITCH","54.6234963266","33.4145918379"
"*","STITCH","55.7810574801","31.7323751613"
"*","STITCH","55.0031147267","33.5748748418"
"*","STITCH","56.1606758802","31.8926581652"
"*","STITCH","55.3827331269","33.7351578456"
"*","STITCH","56.5402942804","32.052941169"
"*","STITCH","55.762351527","33.8954408495"
"*","STITCH","56.9199126805","32.2132241729"
"*","STITCH","56.1419699272","34.0557238534"
"*","STITCH","57.2995310807","32.3735071768"
"*","STITCH","56.5215883273","34.2160068573"
"*","STITCH","57.6791494808","32.5337901807"
"*","STITCH","56.9012067275","34.3762898611"
"*","STITCH","58.0587678809","32.6940731845"
"*","STITCH","57.2808251276","34.536572865"
"*","STITCH","58.4383862811","32.8543561884"
"*","STITCH","57.6604435277","34.6968558689"
"*","STITCH","58.8180046812","33.0146391923"
"*","STITCH","58.0400619279","34.8571388728"
"*","STITCH","59.1976230814","33.1749221962"
"*","STITCH","58.419680328","35.0174218766"
"*","STITCH","59.5772414815","33.3352052"
"*","STITCH","58.7992987282","35.1777048805"
"*","STITCH","59.9568598817","33.4954882039"
"*","STITCH","59.1789171283","35.3379878844"
"*","STITCH","60.3364782818","33.6557712078"
"*","STITCH","59.5585355285","35.4982708883"
"*","STITCH","60.7160966819","33.8160542117"
"*","STITCH","59.9381539286","35.6585538921"
"*","STITCH","61.0957150821","33.9763372155"
"*","STITCH","60.3177723287","35.818836896"
"*","STITCH","61.4753334822","34.1366202194"
"*","STITCH","60.6973907289","35.9791198999"
"*","STITCH","61.8549518824","34.2969032233"
"*","STITCH","61.077009129","36.1394029038"
"*","STITCH","62.2345702825","34.4571862272"
"*","STITCH","61.4566275292","36.2996859076"
"*","STITCH","62.6141886826","34.617469231"
"*","STITCH","61.8362459293","36.4599689115"
"*","STITCH","61.6389136605","35.4401689208"
"*","STITCH","63.5707577517","35.9578352295"
"*","STITCH","61.7429541322","35.0519072799"
"*","STITCH","63.6747982234","35.5695735886"
"*","STITCH","61.8469946039","34.663645639"
"*","STITCH","63.7788386951","35.1813119477"
"*","STITCH","61.9510350756","34.2753839981"
"*","STITCH","63.8828791668","34.7930503069"
"*","STITCH","62.0550755473","33.8871223572"
"*","STITCH","63.9869196385","34.404788666"
"*","STITCH","62.1591160189","33.4988607163"
"*","STITCH","64.0909601102","34.0165270251"
"*","STITCH","62.2631564906","33.1105990754"
"*","STITCH","64.1950005818","33.6282653842"
"*","STITCH","62.3671969623","32.7223374345"
"*","STITCH","64.2990410535","33.2400037433"
"*","STITCH","62.471237434","32.3340757936"
"*","STITCH","64.4030815252","32.8517421024"
"*","STITCH","62.5752779057","31.9458141527"
"*","STITCH","64.5071219969","32.4634804615"
"*","STITCH","62.6793183774","31.5575525118"
"*","STITCH","64.6111624686","32.0752188206"
"*","STITCH","62.7833588491","31.1692908709"
"*","STITCH","64.7152029403","31.6869571797"
"*","STITCH","62.8873993207","30.7810292301"
"*","STITCH","64.819243412","31.2986955388"
"*","STITCH","62.9914397924","30.3927675892"
"*","STITCH","64.9232838836","30.9104338979"
"*","STITCH","63.0954802641","30.0045059483"
"*","STITCH","65.0273243553","30.522172257"
"*","STITCH","63.1995207358","29.6162443074"
"*","STITCH","65.131364827","30.1339106161"
"*","STITCH","63.3035612075","29.2279826665"
"*","STITCH","65.2354052987","29.7456489752"
"*","STITCH","63.4076016792","28.8397210256"
"*","STITCH","65.3394457704","29.3573873343"
"*","STITCH","63.5116421509","28.4514593847"
"*","STITCH","65.4434862421","28.9691256934"
"*","STITCH","63.6156826225","28.0631977438"
"*","STITCH","65.5475267138","28.5808640526"
"*","STITCH","63.7197230942","27.6749361029"
"*","STITCH","65.6515671854","28.1926024117"
"*","STITCH","63.8237635659","27.286674462"
"*","STITCH","65.7556076571","27.8043407708"
"*","STITCH","63.9278040376","26.8984128211"
"*","STITCH","65.8596481288","27.4160791299"
"*","STITCH","64.0318445093","26.5101511802"
"*","STITCH","65.9636886005","27.027817489"
"*","STITCH","64.135884981","26.1218895393"
"*","STITCH","66.0677290722","26.6395558481"
"*","STITCH","64.2399254526","25.7336278984"
"*","STITCH","66.1717695439","26.2512942072"
"*","STITCH","64.3439659243","25.3453662575"
"*","STITCH","66.2758100156","25.8630325663"
"*","STITCH","64.448006396","24.9571046167"
"*","STITCH","66.3798504872","25.4747709254"
"*","STITCH","64.5520468677","24.5688429758"
"*","STITCH","66.4838909589","25.0865092845"
"*","STITCH","64.6560873394","24.1805813349"
"*","STITCH","66.5879314306","24.6982476436"
"*","STITCH","64.7601278111","23.792319694"
"*","STITCH","66.6919719023","24.3099860027"
"*","STITCH","64.8641682828","23.4040580531"
"*","STITCH","66.796012374","23.9217243618"
"*","STITCH","64.9682087544","23.0157964122"
"*","STITCH","66.9000528457","23.5334627209"
"*","STITCH","65.0722492261","22.6275347713"
"*","STITCH","67.0040933173","23.14520108"
"*","STITCH","65.1762896978","22.2392731304"
"*","STITCH","67.108133789","22.7569394392"
"*","STITCH","65.2803301695","21.8510114895"
"*","STITCH","67.2121742607","22.3686777983"
"*","STITCH","65.3843706412","21.4627498486"
"*","STITCH","67.3162147324","21.9804161574"
"*","STITCH","65.4884111129","21.0744882077"
"*","STITCH","67.4202552041","21.5921545165"
"*","STITCH","65.5924515846","20.6862265668"
"*","STITCH","67.5242956758","21.2038928756"
"*","STITCH","65.6964920562","20.2979649259"
"*","STITCH","67.6283361475","20.8156312347"
"*","STITCH","65.8005325279","19.909703285"
"*","STITCH","67.7323766191","20.4273695938"
"*","STITCH","65.9045729996","19.5214416441"
"*","STITCH","67.8364170908","20.0391079529"
"*","STITCH","66.0086134713","19.1331800032"
"*","STITCH","67.9404575625","19.650846312"
"*","STITCH","66.112653943","18.7449183624"
"*","STITCH","68.0444980342","19.2625846711"
"*","STITCH","66.2166944147","18.3566567215"
"*","STITCH","68.1485385059","18.8743230302"
"*","STITCH","66.3207348864","17.9683950806"
"*","STITCH","68.2525789776","18.4860613893"
"*","STITCH","66.424775358","17.5801334397"
"*","STITCH","68.3566194493","18.0977997484"
"*","STITCH","66.5288158297","17.1918717988"
"*","STITCH","68.4606599209","17.7095381075"
"*","STITCH","66.6328563014","16.8036101579"
"*","STITCH","68.5647003926","17.3212764666"
"*","STITCH","66.7368967731","16.415348517"
"*","STITCH","68.6687408643","16.9330148258"
"*","STITCH","66.8409372448","16.0270868761"
"*","STITCH","68.772781336","16.5447531849"
"*","STITCH","66.9449777165","15.6388252352"
"*","STITCH","68.8768218077","16.156491544"
"*","STITCH","67.0490181882","15.2505635943"
"*","STITCH","68.9808622794","15.7682299031"
"*","STITCH","67.1530586598","14.8623019534"
"*","STITCH","69.0849027511","15.3799682622"
"*","STITCH","67.2570991315","14.4740403125"
"*","STITCH","69.1889432227","14.9917066213"
"*","STITCH","67.3611396032","14.0857786716"
"*","STITCH","69.2929836944","14.6034449804"
"*","STITCH","67.4651800749","13.6975170307"
"*","STITCH","69.3970241661","14.2151833395"
"*","STITCH","67.5692205466","13.3092553898"
"*","STITCH","69.5010646378","13.8269216986"
"*","STITCH","67.6732610183","12.920993749"
"*","STITCH","69.6051051095","13.4386600577"
"*","STITCH","67.7773014899","12.5327321081"
"*","STITCH","69.7091455812","13.0503984168"
"*","STITCH","67.8813419616","12.1444704672"
"*","STITCH","69.8131860529","12.6621367759"
"*","STITCH","67.9853824333","11.7562088263"
"*","STITCH","69.9172265245","12.273875135"
"*","STITCH","68.089422905","11.3679471854"
"*","STITCH","70.0212669962","11.8856134941"
"*","STITCH","68.1934633767","10.9796855445"
"*","STITCH","70.1253074679","11.4973518532"
"*","STITCH","68.2975038484","10.5914239036"
"*","STITCH","70.2293479396","11.1090902123"
"*","STITCH","68.4015443201","10.2031622627"
"*","STITCH","70.3333884113","10.7208285715"
"*","STITCH","68.5055847917","9.81490062181"
"*","STITCH","70.437428883","10.3325669306"
"*","STITCH","68.6096252634","9.42663898091"
"*","STITCH","70.5414693547","9.94430528967"
"*","STITCH","68.7136657351","9.03837734002"
"*","STITCH","70.6455098263","9.55604364877"
"*","STITCH","68.8177062068","8.65011569912"
"*","STITCH","70.749550298","9.16778200788"
"*","STITCH","68.9217466785","8.26185405823"
"*","STITCH","70.8535907697","8.77952036699"
"*","STITCH","69.0257871502","7.87359241734"
"*","STITCH","70.9576312414","8.39125872609"
"*","STITCH","69.1298276219","7.48533077644"
"*","STITCH","71.0616717131","8.0029970852"
"*","STITCH","69.2338680935","7.09706913555"
"*","STITCH","71.1657121848","7.61473544431"
"*","STITCH","69.3311753671","6.73538695838"
"*","STITCH","71.2764858546","7.19989433969"
"*","STITCH","69.4290188535","6.32562821617"
"*","STITCH","71.374329341","6.79013559748"
"*","STITCH","69.52686234","5.91586947396"
"*","STITCH","71.4721728275","6.38037685527"
"*","STITCH","69.6247058264","5.50611073175"
"*","STITCH","71.5700163139","5.97061811307"
"*","STITCH","69.7225493129","5.09635198955"
"*","STITCH","71.6678598004","5.56085937086"
"*","STITCH","69.8203927993","4.68659324734"
"*","STITCH","71.7657032868","5.15110062865"
"*","STITCH","69.9182362858","4.27683450513"
"*","STITCH","71.8635467732","4.74134188644"
"*","STITCH","70.0160797722","3.86707576292"
"*","STITCH","71.9613902597","4.33158314423"
"*","STITCH","70.1139232587","3.45731702071"
"*","STITCH","72.0592337461","3.92182440202"
"*","STITCH","70.2117667451","3.0475582785"
"*","STITCH","72.1570772326","3.51206565982"
"*","STITCH","70.3096102315","2.6377995363"
"*","STITCH","72.254920719","3.10230691761"
"*","STITCH","70.407453718","2.22804079409"
"*","STITCH","72.3527642055","2.6925481754"
"*","STITCH","70.5052972044","1.81828205188"
"*","STITCH","72.4506076919","2.28278943319"
"*","STITCH","70.6031406909","1.40852330967"
"*","STITCH","72.5484511784","1.87303069098"
"*","END","0","0"
